   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
  11.40   14.329   14.336   14.349    0.432    0.616   -0.671    0.432    0.616   -0.413   -0.289    0.266    0.508    0.285
  11.45   14.390   14.394   14.409    0.338    0.666   -0.610    0.338    0.666   -0.407   -0.206    0.225    0.465    0.254
  11.50   14.253   14.280   14.299    0.891    0.719   -0.747    0.891    0.719   -0.537   -0.666    0.640    0.935    0.534
  11.55   13.742   13.773   13.796    0.929    0.796   -1.258    0.929    0.796   -1.002   -1.169    0.740    1.540    0.854
  11.60   13.946   13.962   13.972    0.654    0.544   -1.054    0.654    0.544   -0.573   -0.689    0.356    0.917    0.482
  11.65   14.065   14.085   14.101    0.749    0.679   -0.935    0.749    0.679   -0.635   -0.700    0.509    0.948    0.537
  11.70   14.052   14.079   14.099    0.883    0.743   -0.948    0.883    0.743   -0.705   -0.837    0.656    1.116    0.638
  11.75   14.255   14.261   14.280    0.398    0.747   -0.745    0.398    0.747   -0.557   -0.296    0.297    0.636    0.349
  11.80   14.572   14.584   14.608    0.588    0.836   -0.428    0.588    0.836   -0.357   -0.252    0.492    0.614    0.329
  11.85   14.635   14.648   14.659    0.617    0.583   -0.365    0.617    0.583   -0.213   -0.226    0.360    0.427    0.237
  11.90   14.488   14.515   14.521    0.879    0.414   -0.512    0.879    0.414   -0.212   -0.450    0.364    0.603    0.308
  11.95   14.459   14.505   14.505    1.146    0.105   -0.541    1.146    0.105   -0.057   -0.620    0.120    0.809    0.317
  12.00   14.560   14.580   14.601    0.761    0.770   -0.440    0.761    0.770   -0.339   -0.335    0.586    0.683    0.378
  12.05   14.388   14.414   14.426    0.863    0.590   -0.612    0.863    0.590   -0.361   -0.528    0.509    0.734    0.409
  12.10   14.691   14.696   14.699    0.368    0.307   -0.309    0.368    0.307   -0.095   -0.114    0.113    0.162    0.093
  12.15   14.797   14.819   14.842    0.804    0.825   -0.203    0.804    0.825   -0.167   -0.163    0.664    0.684    0.352
  12.20   14.579   14.609   14.635    0.941    0.875   -0.421    0.941    0.875   -0.369   -0.396    0.823    0.914    0.493
  12.25   14.185   14.218   14.219    0.955    0.216   -0.815    0.955    0.216   -0.176   -0.777    0.206    0.811    0.412
  12.30   14.198   14.210   14.211    0.601    0.104   -0.802    0.601    0.104   -0.083   -0.482    0.062    0.507    0.246
  12.35   14.127   14.134   14.147    0.463    0.591   -0.873    0.463    0.591   -0.516   -0.405    0.274    0.663    0.355
  12.40   14.170   14.176   14.209    0.400    0.962   -0.830    0.400    0.962   -0.798   -0.332    0.385    0.887    0.473
  12.45   14.051   14.066   14.077    0.640    0.559   -0.949    0.640    0.559   -0.531   -0.607    0.358    0.811    0.441
  12.50   14.140   14.165   14.172    0.833    0.468   -0.860    0.833    0.468   -0.403   -0.716    0.390    0.826    0.455
  12.55   14.357   14.383   14.388    0.863    0.371   -0.643    0.863    0.371   -0.238   -0.554    0.320    0.647    0.342
  12.60   14.505   14.530   14.543    0.859    0.592   -0.495    0.859    0.592   -0.293   -0.425    0.508    0.667    0.362
  12.65   14.302   14.346   14.361    1.120    0.659   -0.698    1.120    0.659   -0.460   -0.782    0.739    1.088    0.585
  12.70   14.230   14.250   14.254    0.756    0.368   -0.770    0.756    0.368   -0.284   -0.582    0.278    0.650    0.352
  12.75   14.122   14.145   14.164    0.801    0.746   -0.878    0.801    0.746   -0.655   -0.703    0.598    0.985    0.566
  12.80   14.256   14.287   14.304    0.932    0.699   -0.744    0.932    0.699   -0.520   -0.693    0.652    0.955    0.542
  12.85   14.239   14.249   14.249    0.535   -0.117   -0.761    0.535   -0.117    0.089   -0.407   -0.063    0.440    0.211
  12.90   14.502   14.503   14.505    0.185    0.246   -0.498    0.185    0.246   -0.123   -0.092    0.046    0.172    0.080
  12.95   14.633   14.634   14.642   -0.144    0.472   -0.367   -0.144    0.472   -0.173    0.053   -0.068    0.189    0.096
  13.00   14.478   14.479   14.480   -0.152    0.200   -0.522   -0.152    0.200   -0.104    0.079   -0.030    0.168    0.067
  13.05   14.164   14.170   14.170   -0.427   -0.015   -0.836   -0.427   -0.015    0.013    0.358    0.006    0.441    0.179
  13.10   14.261   14.263   14.266   -0.249   -0.247   -0.739   -0.249   -0.247    0.183    0.184    0.062    0.334    0.133
  13.15   14.618   14.619   14.630    0.202   -0.578   -0.382    0.202   -0.578    0.221   -0.077   -0.117    0.260    0.131
  13.20   14.694   14.701   14.708   -0.450   -0.434   -0.306   -0.450   -0.434    0.133    0.138    0.195    0.242    0.137
  13.25   14.534   14.545   14.545   -0.561   -0.081   -0.466   -0.561   -0.081    0.038    0.261    0.045    0.269    0.134
  13.30   14.672   14.675   14.678   -0.332   -0.284   -0.328   -0.332   -0.284    0.093    0.109    0.094    0.149    0.086
  13.35   14.623   14.625   14.625   -0.226    0.077   -0.377   -0.226    0.077   -0.029    0.085   -0.017    0.099    0.046
  13.40   14.588   14.590   14.591   -0.263    0.119   -0.412   -0.263    0.119   -0.049    0.108   -0.031    0.126    0.061
  13.45   14.566   14.566   14.566   -0.018   -0.080   -0.434   -0.018   -0.080    0.035    0.008    0.001    0.098    0.018
  13.50   14.717   14.718   14.718    0.201    0.004   -0.283    0.201    0.004   -0.001   -0.057    0.001    0.060    0.028
  13.55   14.257   14.257   14.259   -0.024    0.209   -0.743   -0.024    0.209   -0.155    0.018   -0.005    0.298    0.078
  13.60   14.522   14.523   14.523    0.179    0.077   -0.478    0.179    0.077   -0.037   -0.086    0.014    0.133    0.047
  13.65   14.489   14.490   14.490    0.192   -0.078   -0.511    0.192   -0.078    0.040   -0.098   -0.015    0.152    0.054
  13.70   14.390   14.390   14.401   -0.071   -0.540   -0.610   -0.071   -0.540    0.329    0.043    0.039    0.334    0.167
  13.75   14.455   14.459   14.471    0.318   -0.584   -0.545    0.318   -0.584    0.318   -0.173   -0.186    0.370    0.204
  13.80   14.312   14.313   14.323    0.149   -0.526   -0.688    0.149   -0.526    0.362   -0.102   -0.078    0.386    0.192
  13.85   14.332   14.332   14.357    0.015   -0.841   -0.668    0.015   -0.841    0.562   -0.010   -0.013    0.577    0.281
  13.90   14.203   14.203   14.232    0.015   -0.912   -0.797    0.015   -0.912    0.727   -0.012   -0.014    0.734    0.364
  13.95   14.542   14.542   14.573   -0.030   -0.949   -0.458   -0.030   -0.949    0.435    0.014    0.028    0.556    0.218
  14.00   14.585   14.585   14.598    0.042   -0.596   -0.415    0.042   -0.596    0.247   -0.017   -0.025    0.264    0.124
  14.05   14.590   14.600   14.608   -0.531   -0.494   -0.410   -0.531   -0.494    0.203    0.218    0.262    0.347    0.198
  14.10   14.186   14.196   14.216   -0.528   -0.742   -0.814   -0.528   -0.742    0.604    0.430    0.392    0.746    0.419
  14.15   14.637   14.654   14.675   -0.697   -0.792   -0.363   -0.697   -0.792    0.287    0.253    0.552    0.622    0.336
  14.20   14.550   14.576   14.591   -0.877   -0.670   -0.450   -0.877   -0.670    0.302    0.395    0.588    0.711    0.385
  14.25   14.156   14.177   14.195   -0.769   -0.713   -0.844   -0.769   -0.713    0.601    0.649    0.548    0.906    0.521
  14.30   13.818   13.835   13.841   -0.693   -0.384   -1.182   -0.693   -0.384    0.454    0.820    0.267    1.013    0.487
  14.35   13.572   13.602   13.608   -0.905   -0.416   -1.428   -0.905   -0.416    0.594    1.293    0.376    1.517    0.736
  14.40   13.900   13.946   13.962   -1.130   -0.666   -1.100   -1.130   -0.666    0.732    1.243    0.752    1.465    0.813
  14.45   13.730   13.802   13.806   -1.411   -0.341   -1.270   -1.411   -0.341    0.433    1.792    0.481    1.860    0.953
  14.50   13.747   13.796   13.803   -1.170   -0.408   -1.253   -1.170   -0.408    0.512    1.466    0.478    1.553    0.812
  14.55   13.813   13.857   13.857   -1.105    0.023   -1.187   -1.105    0.023   -0.027    1.312   -0.025    1.316    0.656
  14.60   13.888   13.949   13.952   -1.297    0.276   -1.112   -1.297    0.276   -0.307    1.442   -0.359    1.497    0.758
  14.65   13.889   13.919   13.919   -0.910    0.041   -1.111   -0.910    0.041   -0.045    1.010   -0.037    1.031    0.506
  14.70   13.802   13.839   13.850   -1.019    0.552   -1.198   -1.019    0.552   -0.662    1.222   -0.563    1.390    0.750
  14.75   13.970   13.983   13.996   -0.594    0.608   -1.030   -0.594    0.608   -0.626    0.612   -0.361    0.892    0.474
  14.80   14.235   14.239   14.250   -0.308    0.559   -0.765   -0.308    0.559   -0.427    0.236   -0.172    0.496    0.259
  14.85   14.026   14.026   14.031   -0.094    0.366   -0.974   -0.094    0.366   -0.356    0.092   -0.034    0.546    0.185
  14.90   13.891   13.891   13.897   -0.045    0.415   -1.109   -0.045    0.415   -0.460    0.049   -0.019    0.702    0.232
  14.95   14.234   14.235   14.235   -0.171    0.145   -0.766   -0.171    0.145   -0.111    0.131   -0.025    0.319    0.087
  15.00   14.222   14.222   14.222   -0.035    0.094   -0.778   -0.035    0.094   -0.073    0.027   -0.003    0.308    0.039
  15.05   14.167   14.168   14.169    0.118    0.131   -0.833    0.118    0.131   -0.109   -0.098    0.015    0.362    0.074
  15.10   14.147   14.147   14.156   -0.096    0.509   -0.853   -0.096    0.509   -0.435    0.082   -0.049    0.498    0.223
  15.15   14.170   14.172   14.174   -0.228    0.264   -0.830   -0.228    0.264   -0.219    0.189   -0.060    0.405    0.148
  15.20   14.300   14.301   14.302    0.171    0.176   -0.700    0.171    0.176   -0.123   -0.120    0.030    0.275    0.087
  15.25   14.458   14.459   14.464    0.174    0.380   -0.542    0.174    0.380   -0.206   -0.094    0.066    0.234    0.118
  15.30   14.358   14.360   14.362    0.253    0.231   -0.642    0.253    0.231   -0.148   -0.163    0.058    0.265    0.114
  15.35   14.623   14.628   14.648    0.402    0.763   -0.377    0.402    0.763   -0.288   -0.152    0.307    0.443    0.224
  15.40   14.564   14.565   14.577    0.139    0.584   -0.436    0.139    0.584   -0.254   -0.060    0.081    0.275    0.137
  15.45   14.544   14.544   14.545    0.093    0.209   -0.456    0.093    0.209   -0.095   -0.042    0.019    0.130    0.053
  15.50   14.442   14.442   14.449   -0.037    0.453   -0.558   -0.037    0.453   -0.253    0.021   -0.017    0.259    0.127
  15.55   14.577   14.580   14.588    0.296    0.476   -0.423    0.296    0.476   -0.201   -0.125    0.141    0.247    0.138
  15.60   14.616   14.618   14.625    0.221    0.469   -0.384    0.221    0.469   -0.180   -0.085    0.104    0.208    0.112
  15.65   14.751   14.752   14.753   -0.168    0.191   -0.249   -0.168    0.191   -0.048    0.042   -0.032    0.063    0.036
  15.70   14.810   14.817   14.823   -0.462    0.433   -0.190   -0.462    0.433   -0.082    0.088   -0.200    0.219    0.117
  15.75   14.497   14.497   14.499   -0.069    0.245   -0.503   -0.069    0.245   -0.123    0.035   -0.017    0.159    0.065
  15.80   14.668   14.676   14.678   -0.475    0.269   -0.332   -0.475    0.269   -0.089    0.158   -0.128    0.204    0.111
  15.85   14.703   14.704   14.706   -0.238    0.179   -0.297   -0.238    0.179   -0.053    0.071   -0.043    0.089    0.049
  15.90   14.455   14.456   14.458   -0.188    0.198   -0.545   -0.188    0.198   -0.108    0.102   -0.037    0.186    0.077
  15.95   14.254   14.256   14.256   -0.243    0.030   -0.746   -0.243    0.030   -0.022    0.181   -0.007    0.308    0.091
  16.00   14.451   14.451   14.451   -0.061    0.019   -0.549   -0.061    0.019   -0.011    0.033   -0.001    0.153    0.018
  16.05   14.654   14.654   14.654   -0.049    0.122   -0.346   -0.049    0.122   -0.042    0.017   -0.006    0.069    0.023
  16.10   14.684   14.685   14.692   -0.133   -0.464   -0.316   -0.133   -0.464    0.146    0.042    0.062    0.166    0.082
  16.15   15.032   15.033   15.042   -0.166   -0.501    0.032   -0.166   -0.501   -0.016   -0.005    0.083    0.140    0.042
  16.20   15.195   15.196   15.196    0.125   -0.025    0.195    0.125   -0.025   -0.005    0.024   -0.003    0.027    0.013
  16.25   14.796   14.799   14.801    0.326   -0.219   -0.204    0.326   -0.219    0.045   -0.067   -0.071    0.098    0.054
  16.30   14.996   15.008   15.009    0.580   -0.238   -0.004    0.580   -0.238    0.001   -0.002   -0.138    0.196    0.069
  16.35   15.184   15.196   15.198    0.604   -0.220    0.184    0.604   -0.220   -0.041    0.111   -0.133    0.224    0.089
  16.40   15.311   15.318   15.319    0.489   -0.071    0.311    0.489   -0.071   -0.022    0.152   -0.035    0.170    0.079
  16.45   15.056   15.057   15.059    0.228   -0.231    0.056    0.228   -0.231   -0.013    0.013   -0.053    0.054    0.028
  16.50   15.089   15.089   15.092    0.052   -0.314    0.089    0.052   -0.314   -0.028    0.005   -0.016    0.054    0.016
  16.55   14.864   14.864   14.867   -0.050   -0.296   -0.136   -0.050   -0.296    0.040    0.007    0.015    0.054    0.022
  16.60   14.887   14.887   14.891   -0.114   -0.322   -0.113   -0.114   -0.322    0.036    0.013    0.037    0.065    0.027
  16.65   15.056   15.056   15.057    0.035    0.174    0.056    0.035    0.174    0.010    0.002    0.006    0.017    0.006
  16.70   15.225   15.225   15.226   -0.108    0.140    0.225   -0.108    0.140    0.031   -0.024   -0.015    0.041    0.021
  16.75   15.176   15.181   15.184   -0.379   -0.305    0.176   -0.379   -0.305   -0.054   -0.067    0.116    0.134    0.072
  16.80   15.059   15.077   15.078   -0.727   -0.172    0.059   -0.727   -0.172   -0.010   -0.043    0.125    0.281    0.067
  16.85   15.260   15.297   15.298   -1.065    0.119    0.260   -1.065    0.119    0.031   -0.277   -0.127    0.608    0.153
  16.90   15.288   15.327   15.327   -1.097    0.067    0.288   -1.097    0.067    0.019   -0.315   -0.073    0.646    0.162
  16.95   15.261   15.300   15.305   -1.082    0.405    0.261   -1.082    0.405    0.106   -0.283   -0.438    0.702    0.266
  17.00   14.898   14.927   14.929   -0.938    0.203   -0.102   -0.938    0.203   -0.021    0.096   -0.191    0.466    0.107
  17.05   15.102   15.121   15.127   -0.761    0.423    0.102   -0.761    0.423    0.043   -0.077   -0.322    0.384    0.167
  17.10   15.227   15.244   15.247   -0.711    0.298    0.227   -0.711    0.298    0.068   -0.161   -0.212    0.323    0.137
  17.15   15.421   15.439   15.444   -0.753    0.373    0.421   -0.753    0.373    0.157   -0.317   -0.281    0.442    0.226
  17.20   15.067   15.095   15.099   -0.915    0.320    0.067   -0.915    0.320    0.022   -0.062   -0.293    0.472    0.150
  17.25   15.420   15.447   15.449   -0.902    0.268    0.420   -0.902    0.268    0.113   -0.379   -0.242    0.531    0.232
  17.30   15.503   15.535   15.535   -0.991    0.084    0.503   -0.991    0.084    0.042   -0.499   -0.084    0.621    0.254
  17.35   15.568   15.616   15.622   -1.229    0.423    0.568   -1.229    0.423    0.240   -0.698   -0.520    1.006    0.451
  17.40   15.325   15.356   15.364   -0.977    0.488    0.325   -0.977    0.488    0.158   -0.317   -0.476    0.649    0.297
  17.45   15.116   15.132   15.171   -0.702    1.084    0.116   -0.702    1.084    0.125   -0.081   -0.761    0.841    0.388
  17.50   15.340   15.367   15.410   -0.901    1.149    0.340   -0.901    1.149    0.391   -0.307   -1.034    1.123    0.574
  17.55   15.306   15.319   15.356   -0.621    1.072    0.306   -0.621    1.072    0.328   -0.190   -0.666    0.815    0.383
  17.60   15.161   15.177   15.198   -0.676    0.805    0.161   -0.676    0.805    0.130   -0.109   -0.544    0.565    0.285
  17.65   15.485   15.489   15.493   -0.333    0.369    0.485   -0.333    0.369    0.179   -0.162   -0.123    0.241    0.135
  17.70   15.547   15.549   15.557   -0.281    0.496    0.547   -0.281    0.496    0.271   -0.153   -0.139    0.312    0.171
  17.75   15.212   15.216   15.216   -0.331    0.070    0.212   -0.331    0.070    0.015   -0.070   -0.023    0.080    0.038
  17.80   15.020   15.030   15.031   -0.541    0.173    0.020   -0.541    0.173    0.004   -0.011   -0.094    0.162    0.047
  17.85   15.026   15.048   15.048   -0.820    0.099    0.026   -0.820    0.099    0.003   -0.021   -0.081    0.341    0.042
  17.90   15.002   15.044   15.052   -1.123   -0.484    0.002   -1.123   -0.484   -0.001   -0.002    0.543    0.748    0.272
